RSTR_ID,MENU_NM,MENU_DSCRN,MENU_CTGRY_LCLAS_NM,MENU_CTGRY_SCLAS_NM,RSTR_NM,AREA_NM,MENU_PRICE,RSTR_RDNMADR,RSTR_LNNO_ADRES,BSNS_STATM_BZCND_NM,BSNS_LCNC_NM,RSTR_INTRCN_CONT,PRDL_SEAT_CNT,SEAT_CNT,PRKG_POS_YN,WIFI_OFR_YN,DCRN_YN,PET_ENTRN_POSBL_YN,FGGG_MENU_OFR_YN,TLROM_INFO_CN,RESTDY_INFO_CN,BSNS_TM_CN,HMDLV_SALE_YN,DSBR_CVNTL_YN,DELV_SRVIC_YN,CRCMF_LDMARK_NM,CRCMF_LDMARK_DIST,MB_PMAMT_YN,REPRSNT_MENU_NM,AWARD_INFO_DSCRN,ONLINE_CONV_PRGS_YN,NAVER_GRAD
6809,모듬회(小),"생선,생선회",한식,모둠회,막썰어횟집,부산광역시 수영구,20000.0,부산광역시 수영구 호암로 5,부산광역시 수영구 광안동 774-3,회집,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""막썰어횟집""에 가보시는 건 어떨까요?",,,N,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,631.695905,N,,,Y,4.5799999
6810,생대구탕,"야채,대구",한식,대구탕,속시원한대구탕,부산광역시 수영구,15000.0,부산광역시 수영구 광안해변로 275,부산광역시 수영구 민락동 176-7,탕류(보신용),일반음식점,"""속시원한대구탕""은 부산광역시 수영구에 있습니다.",,,Y,Y,N,N,Y,N,,매일 00:00~24:00,N,N,N,광안리 해수욕장,549.13751,N,,,Y,4.23
8071,정식,장어,한식,정식,산수식당,부산광역시 서구,6000.0,부산광역시 서구 충무대로 189-6,부산광역시 서구 남부민동 652-70,한식,일반음식점,"부산광역시 서구에 가신다면 ""산수식당""에 방문해보세요~",,,N,N,N,N,Y,N,,매일 06:00~15:00,N,N,N,부산공동어시장,328.685192,N,,,Y,4.3800001
8075,정식,장어,한식,정식,봉이식당,부산광역시 서구,5000.0,부산광역시 서구 충무대로191번길 6,부산광역시 서구 남부민동 652-57,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 서구에 계시다면 ""봉이식당""을 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 04:30~15:00,N,N,N,부산공동어시장,316.010565,N,,,Y,
8144,쌈밥,"야채,오징어,고기,흑미",한식,쌈밥,소문난 쌈집,부산광역시 해운대구,8000.0,부산광역시 해운대구 중동1로19번길 11,부산광역시 해운대구 중동 1379-8,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""소문난 쌈집""을 추천합니다.",,,N,N,N,N,Y,N,일요일,"평일 09:00~23:00, 주말 09:00~23:00",N,N,N,해운대해수욕장,538.07323,N,,,Y,4.3899999
9828,모둠회,"생선,생선회",한식,모둠회,동명횟집,부산광역시 서구,50000.0,부산광역시 서구 송도해변로 59,부산광역시 서구 암남동 583-3,회집,일반음식점,"부산광역시 서구에서 어디를 갈지 고민이라면! ""동명횟집""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,N,송도오션파크,234.346907,N,,안심식당(농림축산식품부),Y,3.98
9929,등심구이(130g),소등심,한식,구이,원조언양불고기,부산광역시 수영구,35000.0,부산광역시 수영구 광남로84번길 16,부산광역시 수영구 광안동 204-8,식육(숯불구이),일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""원조언양불고기""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다!",133.0,16.0,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,Y,광안리 해수욕장,624.637173,N,,안심식당(농림축산식품부),Y,4.29
9930,물회,"야채,고추,해산물",한식,물회,홍도횟집,부산광역시 수영구,12000.0,부산광역시 수영구 광안해변로 271-1,부산광역시 수영구 민락동 176-15,회집,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""홍도횟집""에 가보시는 건 어떨까요? 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,Y,N,,매일 11:00~01:00,N,N,N,광안리 해수욕장,516.143031,N,"스페셜물회,활어매운탕,물회,전복물회",모범음식점(행정안전부),Y,
11457,통구이,닭고기,한식,구이,닭굽는마을,부산광역시 서구,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
11458,"설렁탕, 곰탕(국내산한우,육우)","소고기,사골",한식,곰탕,서울깍두기,부산광역시 서구,5000.0,부산광역시 서구 충무대로 205-2,부산광역시 서구 남부민동 650-6,한식,일반음식점,"""서울깍두기""를 부산광역시 서구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 06:00~20:30,N,N,N,부산공동어시장,224.054101,N,,,Y,4.4200001
11534,세트메뉴1,보리,한식,생맥주,프라이데이 비어하우스,부산광역시 해운대구,23000.0,부산광역시 해운대구 중동1로 41,부산광역시 해운대구 중동 1394-328,한식,일반음식점,"""프라이데이 비어하우스""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,,매일 18:00~02:00,N,N,N,해운대해수욕장,439.599584,N,,,Y,4.3899999
11535,항주볶음밥,"야채,쌀",중식,볶음밥,칭춘,부산광역시 해운대구,7000.0,부산광역시 해운대구 좌동순환로446번길 19-8,부산광역시 해운대구 중동 920-8,중국식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""칭춘""을 방문해보세요!",,,N,N,N,N,Y,N,,,N,N,N,,,N,,,Y,4.5999999
11566,생아구수육(小),아귀,한식,수육,어반,부산광역시 수영구,30000.0,부산광역시 수영구 황령대로489번길 51,부산광역시 수영구 남천동 202,한식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""어반""을 추천합니다!",,,N,N,N,N,Y,N,,매일 17:00~01:00,N,N,N,,,N,,,Y,4.4400001
11568,모듬회(小),"생선,생선회",한식,모둠회,삼호횟집,부산광역시 수영구,60000.0,부산광역시 수영구 광안해변로 278,부산광역시 수영구 민락동 181-8,회집,일반음식점,"부산광역시 수영구에 가신다면 ""삼호횟집""에 방문해보세요~",,,Y,N,N,N,Y,Y,,"평일 11:00~23:00, 주말 11:00~24:00",N,N,N,광안리 해수욕장,578.786457,N,,,Y,3.75
11576,치즈타르트,치즈,제과류,치즈,스위스제과,부산광역시 수영구,2500.0,부산광역시 수영구 광남로 45,부산광역시 수영구 남천동 28-25,제과점영업,제과점영업,"부산광역시 수영구에서 식당을 찾으신다면? ""스위스제과""를 방문해보세요!",,,N,N,N,N,Y,N,,매일 06:30~00:00,N,N,N,,,N,,,Y,4.5
11583,삼겹살(150g),삼겹살,양식,삼겹살,진선식육식당,부산광역시 기장군,8000.0,부산광역시 기장군 일광면 일광로 102,부산광역시 기장군 일광면 삼성리 36-1,경양식,일반음식점,"부산광역시 기장군에서 가 볼 만한 식당을 찾으신다면? 일광역 근처에 있는 ""진선식육식당""을 추천합니다!",,,N,N,N,N,Y,N,,,N,N,Y,일광해수욕장,234.320771,N,,,Y,4.3299999
13303,고등어 1마리,,한식,고등어,부산 고등어빵,부산광역시 서구,4000.0,부산광역시 서구 충무대로82번길 17,부산광역시 서구 암남동 176-5,한식,일반음식점,"부산광역시 서구에서 맛집을 찾으신다면 ""부산 고등어빵""을 추천합니다.",,,N,Y,N,N,Y,N,,,N,N,N,송도해상케이블카,291.075912,N,,,Y,4.3600001
13394,돼지국밥,"야채,돼지고기,쌀",한식,국밥,의령식당,부산광역시 해운대구,450.0,부산광역시 해운대구 우동1로50번길 15,부산광역시 해운대구 우동 456-11,분식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""의령식당""을 추천합니다!",,,N,N,N,N,Y,N,,매일 08:30~21:00,N,N,N,,,N,,,Y,4.3299999
13409,깔끔추어탕,"야채,미꾸라지",한식,추어탕,50년전통가마솥추어탕,부산광역시 사하구,6000.0,부산광역시 사하구 다대로 657,부산광역시 사하구 다대동 465-3,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 사하구 맛집, ""50년전통가마솥추어탕""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,,,N,N,N,다대포 해수욕장,200.707403,N,,안심식당(농림축산식품부),Y,4.4099998
13442,장어구이(1인분),장어,한식,구이,조아아나고,부산광역시 수영구,18000.0,부산광역시 수영구 황령대로489번길 43,부산광역시 수영구 남천동 213,한식,일반음식점,"부산광역시 수영구에 가신다면 ""조아아나고""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,,,N,N,N,,,N,,안심식당(농림축산식품부),Y,3.98
13443,세트메뉴1,"야채,돼지고기,면",중식,짜장면,민락반점,부산광역시 수영구,19000.0,부산광역시 수영구 광남로 255-1,부산광역시 수영구 민락동 29-26,중국식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""민락반점""을 추천합니다!",,,N,N,N,N,Y,Y,,매일 09:30~21:30,N,N,N,민락수변공원,576.63172,N,,,Y,4.3299999
13447,세트1,"야채,돼지고기,면",중식,짜장면,삼정원,부산광역시 수영구,18000.0,부산광역시 수영구 무학로34번길 33,부산광역시 수영구 광안동 123-21,중국식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""삼정원""을 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,697.709048,N,,,Y,5.0
13450,모듬회(둘이서),"생선,생선회",한식,모둠회,영동횟집,부산광역시 수영구,52000.0,부산광역시 수영구 광안해변로 278,부산광역시 수영구 민락동 181-8,회집,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""영동횟집""을 방문해보세요!",,,N,N,N,N,Y,N,,,N,N,Y,광안리 해수욕장,578.786457,N,,,Y,4.3800001
13451,소막창(1인분/180g/3인분이상),소막창,한식,막창,광안리막창집,부산광역시 수영구,10000.0,부산광역시 수영구 민락로6번길 28,부산광역시 수영구 민락동 176-1,식육(숯불구이),일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""광안리막창집""을 추천합니다!",,,Y,N,N,N,Y,N,월요일,,N,N,Y,광안리 해수욕장,601.413301,N,,,Y,4.4000001
13466,바삭후라이드(중/순한),"닭고기,밀가루",기타,후라이드,치킨신드롬,부산광역시 기장군,9900.0,,,,,,,,,,,,,,,,,,,,,,,,,
15580,순두부,"야채,순두부",한식,순두부,삼보식당,부산광역시 서구,4000.0,,부산광역시 서구 남부민동 694-3,한식,일반음식점,"부산광역시 서구에서 가 볼 만한 식당을 찾으신다면? ""삼보식당""을 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 08:00~16:00,N,N,N,부산공동어시장,522.038051,N,,,Y,3.5
15581,탕수육,"야채,돼지고기,전분",중식,탕수육,만리향,부산광역시 서구,15000.0,부산광역시 서구 충무대로177번길 5,부산광역시 서구 남부민동 658-5,중국식,일반음식점,"부산광역시 서구에서 어디를 갈지 고민이라면! ""만리향""에 가보시는 건 어떨까요?",,,N,N,N,N,Y,N,화요일,매일 11:00~20:30,N,N,N,부산공동어시장,437.738709,N,,,Y,4.27
15663,돼지삼겹왕대패,삼겹살,한식,돼지고기,승승삼겹왕대패,부산광역시 해운대구,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15665,낚시갈치 집밥 된장정식,갈치,한식,정식,해운대 대 동일,부산광역시 해운대구,9000.0,부산광역시 해운대구 중동1로43번길 9,부산광역시 해운대구 중동 1394-328,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""해운대 대 동일""을 추천합니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,Y,N,,,N,N,N,해운대해수욕장,464.775741,N,"갈치구이,갈치찌개,통갈치찌개,낚시갈치 집밥 된장정식","모범음식점(행정안전부),안심식당(농림축산식품부)",Y,4.6500001
15666,새아침 생선구이 정식(1인기준),생선,한식,정식,새아침식당,부산광역시 해운대구,10000.0,부산광역시 해운대구 달맞이길62번길 28,부산광역시 해운대구 중동 957-1,한식,일반음식점,"""새아침식당""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,Y,N,,매일 07:30~21:00,N,N,N,,,N,,,Y,4.3000002
15667,1인,고기,한식,농어,선창횟집,부산광역시 해운대구,35000.0,부산광역시 해운대구 달맞이길62번길 67,부산광역시 해운대구 중동 996-6,회집,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""선창횟집""을 추천합니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,Y,N,N,N,Y,N,,매일 11:30~23:00,N,N,N,,,N,1인,"모범음식점(행정안전부),안심식당(농림축산식품부)",Y,4.2600002
15668,가자미 찌개 정식,"야채,갈치",한식,정식,기장식당,부산광역시 해운대구,11000.0,부산광역시 해운대구 중동2로 5,부산광역시 해운대구 중동 1394-64,한식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""기장식당""을 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,Y,N,,매일 08:00~22:00,N,N,N,해운대해수욕장,561.796139,N,,모범음식점(행정안전부),Y,4.25
15717,완당,면,한식,국수,18번완당,부산광역시 수영구,6000.0,부산광역시 수영구 남천동로9번길 28,부산광역시 수영구 남천동 10-6,분식,일반음식점,"""18번완당""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,Y,N,월요일,매일 10:00~20:00,N,N,Y,,,N,,,Y,4.3699999
17829,로스오리탕 (국내산),"야채,오리고기",한식,삼계탕,주원식당,부산광역시 서구,7000.0,부산광역시 서구 충무대로 191-2,부산광역시 서구 남부민동 652-55,한식,일반음식점,"부산광역시 서구에서 식당을 찾으신다면? ""주원식당""을 방문해보세요!",,,N,N,N,N,Y,N,일요일,매일 08:00~20:00,N,N,N,부산공동어시장,302.422156,N,,,Y,5.0
17832,돈까스,"돼지고기,계란,밀가루,빵가루",양식,돈까스,동녘돈까스,부산광역시 서구,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,
17929,갈비탕,"야채,소고기",한식,갈비탕,부성,부산광역시 해운대구,10000.0,부산광역시 해운대구 중동2로24번길 11,부산광역시 해운대구 중동 1376-13,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""부성""을 추천합니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,Y,N,,,N,N,N,해운대해수욕장,666.81933,N,"갈비탕,소갈비찜,곰탕,도가니탕",모범음식점(행정안전부),Y,4.0
17930,정식,장어,한식,정식,경북횟집,부산광역시 해운대구,45000.0,부산광역시 해운대구 달맞이길62번길 28,부산광역시 해운대구 중동 957-1,회집,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""경북횟집""을 추천합니다! 이 매장은 2021년에 블루리본 서베이에서 리본 1개를 받은 식당으로, ""시간을 내어 다시 방문하고 싶은 곳""이라 평가받았습니다.",,,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,N,,,Y,4.0999999
17931,짜장면,"야채,돼지고기,면",중식,짜장면,일광반점,부산광역시 해운대구,5000.0,부산광역시 해운대구 좌동순환로446번길 19-1,부산광역시 해운대구 중동 797-3,중국식,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""일광반점""에 가보시는 건 어떨까요?",,,N,N,N,N,Y,N,,매일 11:00~20:30,N,N,N,,,N,,,Y,4.2600002
17932,칵테일,,한식,술,스탠다드,부산광역시 해운대구,0.0,부산광역시 해운대구 중동1로 29,부산광역시 해운대구 중동 1394-81,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""스탠다드""를 방문해보세요!",,,N,N,N,N,Y,N,일요일,"평일 20:00~02:00, 주말 20:00~03:00",N,N,N,해운대해수욕장,472.19663,N,,,Y,5.0
17984,소금구이(2인 기준),돼지고기,한식,소금구이,푸른산장,부산광역시 수영구,30000.0,부산광역시 수영구 황령산로 29,부산광역시 수영구 남천동 45-9,식육(숯불구이),일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""푸른산장""을 추천합니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,Y,N,연중무휴,매일 09:30~22:00,N,N,Y,,,N,"소금구이,양념 불고기","모범음식점(행정안전부),안심식당(농림축산식품부)",Y,3.8699999
17990,1人 오마카세,,일식,,마라도 일식당,부산광역시 수영구,110000.0,부산광역시 수영구 민락본동로11번길 38,부산광역시 수영구 민락동 34-15,일식,일반음식점,"""마라도 일식당""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다! 이 매장은 2021년에 블루리본 서베이에서 리본 2개를 받아, ""주위 사람들에게도 추천하고 싶은 곳""이라는 좋은 평가를 받았습니다.",,,N,N,N,N,Y,N,일요일,매일 18:00~22:00,N,N,N,민락수변공원,448.365285,N,,,Y,4.2399998
20159,청하쟁반자장,"야채,돼지고기,면",음료류,쟁반짜장,청하루,부산광역시 서구,6000.0,부산광역시 서구 남부민로 20,부산광역시 서구 남부민동 321,중국식,일반음식점,"""청하루""를 부산광역시 서구의 가 볼 만한 식당으로 추천합니다!",,,Y,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,부산공동어시장,678.02917,N,,,Y,4.4200001
20160,정식,장어,한식,정식,전주식당,부산광역시 서구,7000.0,부산광역시 서구 충무대로201번길 5,부산광역시 서구 남부민동 652-6,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 서구 맛집, ""전주식당""을 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 07:00~15:00,N,N,N,부산공동어시장,266.918356,N,,,Y,4.3299999
20164,치생불 치도락,야채,기타,샐러드,비비큐치킨,부산광역시 서구,8900.0,,,,,,,,,,,,,,,,,,,,,,,,,
20290,주중 런치 코스 南,"송이버섯,해삼",중식,코스,남풍,부산광역시 해운대구,79000.0,부산광역시 해운대구 해운대해변로 296,부산광역시 해운대구 중동 1411-1,중국식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""남풍""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 식품의약품안전처 음식점 위생등급 평가를 통해 매우우수 등급을 지정받은 곳입니다. 이 매장은 블루리본 서베이에서 리본 2개를 받아, ""주위 사람들에게도 추천하고 싶은 곳""이라는 좋은 평가를 받았습니다.",,,Y,N,N,N,Y,N,,,N,N,N,해운대해수욕장,359.827515,N,,"안심식당(농림축산식품부),위생등급(식품의약품안전처)",Y,4.3800001
20291,LA소갈비찜,"야채,소갈비",한식,갈비찜,너와집,부산광역시 해운대구,25000.0,부산광역시 해운대구 중동1로 20,부산광역시 해운대구 중동 1394-92,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""너와집""을 방문해보세요!",,,N,N,N,N,Y,N,,,N,N,N,해운대해수욕장,474.854235,N,,,Y,4.4400001
20293,정식백반,"야채,쌀",한식,백반,백번집,부산광역시 해운대구,8000.0,부산광역시 해운대구 중동2로 8,부산광역시 해운대구 중동 1372-12,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""백번집""을 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 08:00~21:00,N,N,N,해운대해수욕장,585.057216,N,,,Y,3.8699999
20294,코스,,양식,코스,사까에,부산광역시 해운대구,130000.0,,,,,,,,,,,,,,,,,,,,,,,,,
20296,애프터눈 티 세트(2인),"에스프레소,물",기타,햄버거,파라다이스호텔부산크리스탈가든,부산광역시 해운대구,63000.0,부산광역시 해운대구 해운대해변로 296,부산광역시 해운대구 중동 1411-1,기타,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""파라다이스호텔부산크리스탈가든""을 방문해보세요! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 식품의약품안전처 음식점 위생등급 평가를 통해 매우우수 등급을 지정받은 곳입니다.",,,N,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,해운대해수욕장,359.827515,N,,"안심식당(농림축산식품부),위생등급(식품의약품안전처)",Y,4.5999999
20299,갈비살 (100g),갈비살,일식,갈비살,그집한우,부산광역시 해운대구,9900.0,부산광역시 해운대구 중동1로19번길 12,부산광역시 해운대구 중동 1394-235,일식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""그집한우""를 추천합니다.",,,Y,Y,N,N,Y,Y,,매일 10:30~10:00,N,N,N,해운대해수욕장,520.082218,N,,,Y,4.4699998
